Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,166.850403149,48.8201666599,0.0,0.0,43.513341876,52.539744,252.168535746,247.314275746,4.83426,0.02
 01/01  02:00:00,154.269125805,36.4510687547,0.0,0.0,43.513341876,52.539744,165.021935039,160.167675039,4.83426,0.02
 01/01  03:00:00,166.006998267,47.8695340503,0.0,0.0,43.513341876,52.539744,272.717192686,267.862932686,4.83426,0.02
 01/01  04:00:00,156.79288001,38.9634611436,0.0,0.0,43.513341876,52.539744,179.791416632,174.937156632,4.83426,0.02
 01/01  05:00:00,166.215132822,47.6559969182,0.0,0.0,43.513341876,52.539744,283.53922279,270.089668673,4.83426,8.6152941174
 01/01  06:00:00,157.182792651,38.9634611436,0.0,0.0,43.513341876,52.539744,177.909152272,173.054892272,4.83426,0.02
 01/01  07:00:00,167.68615264,49.1268017581,0.0,0.0,43.513341876,52.539744,291.132528122,286.278268122,4.83426,0.02
 01/01  08:00:00,145.192899381,27.2068678203,0.0,0.0,43.513341876,52.539744,132.060969931,127.206709931,4.83426,0.02
 01/01  09:00:00,148.950661079,30.7423887841,0.0,0.0,43.513341876,52.539744,208.953468423,195.493038172,4.83426,8.62617025146
 01/01  10:00:00,150.763606596,32.7507382146,0.0,0.0,43.513341876,52.539744,138.391826061,133.537566061,4.83426,0.02
 01/01  11:00:00,137.621248151,31.3569020688,0.0,0.0,43.513341876,52.539744,218.612200483,205.151801661,4.83426,8.6261388214
 01/01  12:00:00,134.24525007,33.2449990087,0.0,0.0,43.513341876,52.539744,135.205289731,130.351029731,4.83426,0.02
 01/01  13:00:00,135.731694931,35.5537127064,0.0,0.0,43.513341876,52.539744,189.297506249,184.443246249,4.83426,0.02
 01/01  14:00:00,131.431613829,31.4036784579,0.0,0.0,43.513341876,52.539744,127.64504425,114.184594391,4.83426,8.62618985822
 01/01  15:00:00,135.189354859,34.9391994217,0.0,0.0,43.513341876,52.539744,186.47331505,181.61905505,4.83426,0.02
 01/01  16:00:00,133.730994496,27.7011286144,0.0,0.0,43.513341876,52.539744,134.311525511,129.457265511,4.83426,0.02
 01/01  17:00:00,150.998894941,32.9599369418,0.0,0.0,43.513341876,52.539744,217.431297919,212.577037919,4.83426,0.02
 01/01  18:00:00,151.565688536,33.7392598028,0.0,0.0,43.513341876,52.539744,157.628488932,144.179669726,4.83426,8.6145592061
 01/01  19:00:00,154.946502039,36.8618270715,0.0,0.0,43.513341876,52.539744,248.472945056,243.618685056,4.83426,0.02
 01/01  20:00:00,153.422063793,35.1428781129,0.0,0.0,43.513341876,52.539744,169.095096987,164.240836987,4.83426,0.02
 01/01  21:00:00,154.173277254,35.6717458937,0.0,0.0,43.513341876,52.539744,236.180709641,231.326449641,4.83426,0.02
 01/01  22:00:00,161.635588475,43.3737326366,0.0,0.0,43.513341876,52.539744,269.075598872,255.625800337,4.83426,8.61553853461
 01/01  23:00:00,172.11674348,53.7082486758,0.0,0.0,43.513341876,52.539744,365.403690357,360.549430357,4.83426,0.02
 01/01  24:00:00,164.06271741,45.0439540395,0.0,0.0,43.513341876,52.539744,259.698780558,254.844520558,4.83426,0.02
 01/02  01:00:00,173.88423916,55.3925906478,0.0,0.0,43.513341876,52.539744,386.182614789,372.722187789,4.83426,8.62616700043
 01/02  02:00:00,162.557619073,44.4825067154,0.0,0.0,43.513341876,52.539744,257.712244556,252.857984556,4.83426,0.02
 01/02  03:00:00,173.958684372,55.3925906478,0.0,0.0,43.513341876,52.539744,388.923126326,384.068866326,4.83426,0.02
 01/02  04:00:00,162.34719583,44.2017830534,0.0,0.0,43.513341876,52.539744,277.329057221,263.868714106,4.83426,8.62608311418
 01/02  05:00:00,173.615663743,54.5504196618,0.0,0.0,43.513341876,52.539744,388.950994978,384.096734978,4.83426,0.02
 01/02  06:00:00,162.491237953,43.9210593914,0.0,0.0,43.513341876,52.539744,266.929945855,262.075685855,4.83426,0.02
 01/02  07:00:00,195.353260558,69.2143702138,0.0,0.0,43.513341876,53.238744,3348.43799837,3334.97760327,4.83426,8.62613510336
 01/02  08:00:00,372.873574459,69.2143702138,0.0,0.0,220.879908,53.238744,3051.33566677,3011.05267551,4.83426,35.4487312599
 01/02  09:00:00,464.748448124,69.2143702138,0.0,0.0,220.879908,145.652643033,2864.91925662,2792.86436966,36.25695,35.7979369616
 01/02  10:00:00,463.796704161,69.2143702138,0.0,0.0,220.879908,145.652643033,2778.61433355,2678.74737375,36.25695,63.6100098011
 01/02  11:00:00,457.23062276,69.2143702138,0.0,0.0,220.879908,151.653867033,2710.26867051,2598.18637882,48.3426,63.7396916923
 01/02  12:00:00,451.609205976,69.2143702138,0.0,0.0,220.879908,151.653867033,2562.78866636,2450.36652892,48.3426,64.0795374412
 01/02  13:00:00,450.102466431,69.2143702138,0.0,0.0,220.879908,151.653867033,2461.47298474,2339.57296928,48.3426,73.5574154684
 01/02  14:00:00,443.967678776,69.2143702138,0.0,0.0,220.879908,145.652643033,2457.58634727,2359.67735209,24.1713,73.7376951838
 01/02  15:00:00,443.856778054,69.2143702138,0.0,0.0,220.879908,145.652643033,2381.97953252,2303.25562131,24.1713,54.5526112095
 01/02  16:00:00,441.917464538,69.2143702138,0.0,0.0,220.879908,137.835547516,2275.62624448,2206.98025575,4.83426,63.8117287238
 01/02  17:00:00,449.142798775,69.2143702138,0.0,0.0,220.879908,133.019064,2264.10213125,2205.16171587,4.83426,54.106155379
 01/02  18:00:00,369.651510977,69.2143702138,0.0,0.0,220.879908,53.238744,2363.95347691,2314.02793504,4.83426,45.0912818753
 01/02  19:00:00,369.637976784,69.2143702138,0.0,0.0,220.879908,53.238744,2408.15924275,2339.8539465,4.83426,63.4710362545
 01/02  20:00:00,370.179639454,69.2143702138,0.0,0.0,220.879908,53.238744,2518.98336665,2505.42464934,4.83426,8.72445730957
 01/02  21:00:00,370.286743727,69.2143702138,0.0,0.0,220.879908,53.238744,2667.73387257,2645.49811707,4.83426,17.4014955034
 01/02  22:00:00,120.376466466,2.76288347217,0.0,0.0,43.513341876,52.539744,35.8525441943,13.6162932883,4.83426,17.401990906
 01/02  23:00:00,121.168238154,3.68352644627,0.0,0.0,43.513341876,52.539744,28.945991462,24.091731462,4.83426,0.02
 01/02  24:00:00,128.496954744,9.78712155121,0.0,0.0,43.513341876,52.539744,67.6049808278,54.1247134995,4.83426,8.64600732833
 01/03  01:00:00,132.770780832,15.1482948819,0.0,0.0,43.513341876,52.539744,64.8822247949,60.0279647949,4.83426,0.02
 01/03  02:00:00,150.408852124,32.7061811288,0.0,0.0,43.513341876,52.539744,105.663936404,92.2035268733,4.83426,8.62614953109
 01/03  03:00:00,147.400058588,29.6649209592,0.0,0.0,43.513341876,52.539744,119.860040166,115.005780166,4.83426,0.02
 01/03  04:00:00,160.61908916,42.8186511609,0.0,0.0,43.513341876,52.539744,154.512598485,141.052638642,4.83426,8.62569984272
 01/03  05:00:00,155.341399584,35.3422946758,0.0,0.0,43.513341876,52.539744,169.258598186,164.404338186,4.83426,0.02
 01/03  06:00:00,165.220001065,45.5304601128,0.0,0.0,43.513341876,52.539744,183.742216131,178.887956131,4.83426,0.02
 01/03  07:00:00,195.918434518,69.2143702138,0.0,0.0,43.513341876,53.238744,3308.3071796,3294.84685081,4.83426,8.62606878862
 01/03  08:00:00,372.767497764,69.2143702138,0.0,0.0,220.879908,53.238744,2887.09045734,2848.11978656,4.83426,34.1364107828
 01/03  09:00:00,463.192162107,69.2143702138,0.0,0.0,220.879908,145.652643033,2710.84428048,2637.46886224,36.25695,37.1184682404
 01/03  10:00:00,462.465501789,69.2143702138,0.0,0.0,220.879908,145.652643033,2769.45250963,2669.58163454,36.25695,63.6139250906
 01/03  11:00:00,456.0916537,69.2143702138,0.0,0.0,220.879908,151.653867033,2622.47657092,2510.38576234,48.3426,63.7482085747
 01/03  12:00:00,450.962463669,69.2143702138,0.0,0.0,220.879908,151.653867033,2461.00847022,2348.58302019,48.3426,64.0828500226
 01/03  13:00:00,449.842211137,69.2143702138,0.0,0.0,220.879908,151.653867033,2434.39414295,2312.49320308,48.3426,73.5583398704
 01/03  14:00:00,443.794764653,69.2143702138,0.0,0.0,220.879908,145.652643033,2346.61690977,2256.11361543,24.1713,66.3319943322
 01/03  15:00:00,443.738156224,69.2143702138,0.0,0.0,220.879908,145.652643033,2289.5554974,2203.52512128,24.1713,61.8590761182
 01/03  16:00:00,441.818154963,69.2143702138,0.0,0.0,220.879908,137.835547516,2185.75916747,2117.10937557,4.83426,63.8155319076
 01/03  17:00:00,448.907976328,69.2143702138,0.0,0.0,220.879908,133.019064,2111.60944845,2052.67262111,4.83426,54.1025673342
 01/03  18:00:00,369.458042088,69.2143702138,0.0,0.0,220.879908,53.238744,2400.43873474,2350.50656077,4.83426,45.0979139691
 01/03  19:00:00,369.440606314,69.2143702138,0.0,0.0,220.879908,53.238744,2428.80862328,2360.49206114,4.83426,63.4823021373
 01/03  20:00:00,369.278358738,69.2143702138,0.0,0.0,220.879908,53.238744,2238.98871658,2225.42848453,4.83426,8.7259720466
 01/03  21:00:00,369.227861461,69.2143702138,0.0,0.0,220.879908,53.238744,2216.06257996,2193.82796095,4.83426,17.4003590172
 01/03  22:00:00,118.753499361,1.45472702327,0.0,0.0,43.513341876,52.539744,20.882264924,7.33663898693,4.83426,8.71136593704
 01/03  23:00:00,121.461089137,3.99030595545,0.0,0.0,43.513341876,52.539744,27.9662907301,14.4712905768,4.83426,8.66074015332
 01/03  24:00:00,126.504535641,7.81234229703,0.0,0.0,43.513341876,52.539744,53.9246234444,40.4452373059,4.83426,8.64512613847
 01/04  01:00:00,145.235861945,27.5808315048,0.0,0.0,43.513341876,52.539744,65.142883533,60.288623533,4.83426,0.02
 01/04  02:00:00,148.673367016,30.9696875525,0.0,0.0,43.513341876,52.539744,99.542850829,86.082424257,4.83426,8.62616657195
 01/04  03:00:00,145.829746019,28.0750922989,0.0,0.0,43.513341876,52.539744,112.616219301,107.761959301,4.83426,0.02
 01/04  04:00:00,148.95647114,31.2234433655,0.0,0.0,43.513341876,52.539744,125.770524968,112.31097072,4.83426,8.62529424715
 01/04  05:00:00,156.914382483,38.6818231252,0.0,0.0,43.513341876,52.539744,144.042453278,139.188193278,4.83426,0.02
 01/04  06:00:00,156.79475895,38.6108536139,0.0,0.0,43.513341876,52.539744,141.556395485,136.702135485,4.83426,0.02
 01/04  07:00:00,195.225607252,69.2143702138,0.0,0.0,43.513341876,53.238744,3237.62371637,3224.16346328,4.83426,8.62599308949
 01/04  08:00:00,372.725114975,69.2143702138,0.0,0.0,220.879908,53.238744,2827.94314102,2796.51902738,4.83426,26.5898536361
 01/04  09:00:00,462.757875822,69.2143702138,0.0,0.0,220.879908,145.652643033,2565.02550024,2484.02044027,36.25695,44.7481099657
 01/04  10:00:00,462.052042177,69.2143702138,0.0,0.0,220.879908,145.652643033,2542.45032682,2442.5751228,36.25695,63.6182540134
 01/04  11:00:00,455.982234369,69.2143702138,0.0,0.0,220.879908,151.653867033,2585.12184884,2477.14736518,48.3426,59.6318836535
 01/04  12:00:00,450.96842273,69.2143702138,0.0,0.0,220.879908,151.653867033,2600.48680718,2483.92888007,48.3426,68.215327104
 01/04  13:00:00,449.863139786,69.2143702138,0.0,0.0,220.879908,151.653867033,2585.63797548,2472.93546562,48.3426,64.3599098624
 01/04  14:00:00,443.819916283,69.2143702138,0.0,0.0,220.879908,145.652643033,2511.57279617,2413.66144484,24.1713,73.7400513233
 01/04  15:00:00,443.711476855,69.2143702138,0.0,0.0,220.879908,145.652643033,2422.53102549,2334.70945398,24.1713,63.6502715147
 01/04  16:00:00,441.831765311,69.2143702138,0.0,0.0,220.879908,137.835547516,2429.85784828,2361.20792955,4.83426,63.8156587353
 01/04  17:00:00,449.03898856,69.2143702138,0.0,0.0,220.879908,133.019064,2438.71174099,2382.60559391,4.83426,51.2718870783
 01/04  18:00:00,369.560762329,69.2143702138,0.0,0.0,220.879908,53.238744,2586.01732149,2533.2469629,4.83426,47.9360985821
 01/04  19:00:00,369.629599536,69.2143702138,0.0,0.0,220.879908,53.238744,2641.04498875,2580.82596375,4.83426,55.3847650037
 01/04  20:00:00,370.09991611,69.2143702138,0.0,0.0,220.879908,53.238744,2671.76491343,2650.42776825,4.83426,16.5028851758
 01/04  21:00:00,370.173604427,69.2143702138,0.0,0.0,220.879908,53.238744,2764.13967631,2741.90574048,4.83426,17.3996758298
 01/04  22:00:00,120.289859837,2.65387043477,0.0,0.0,43.513341876,52.539744,28.0819806244,14.5367051715,4.83426,8.71101545289
 01/04  23:00:00,121.896409433,4.39838347984,0.0,0.0,43.513341876,52.539744,39.2119909863,25.7168217536,4.83426,8.66090923268
 01/04  24:00:00,128.760097637,10.0254072291,0.0,0.0,43.513341876,52.539744,67.8208675085,54.3405413443,4.83426,8.64606616421
 01/05  01:00:00,148.812209737,31.1477033416,0.0,0.0,43.513341876,52.539744,74.1650568482,69.3107968482,4.83426,0.02
 01/05  02:00:00,143.881522914,26.1737891463,0.0,0.0,43.513341876,52.539744,101.39333565,87.9329047228,4.83426,8.6261709272
 01/05  03:00:00,146.510499539,28.8099026933,0.0,0.0,43.513341876,52.539744,101.257491863,96.403231863,4.83426,0.02
 01/05  04:00:00,155.632358403,37.8892940514,0.0,0.0,43.513341876,52.539744,118.881292617,114.027032617,4.83426,0.02
 01/05  05:00:00,148.220548269,30.0389292627,0.0,0.0,43.513341876,52.539744,138.373972755,124.913580914,4.83426,8.62613184047
 01/05  06:00:00,151.149798249,32.9555199979,0.0,0.0,43.513341876,52.539744,143.169172687,138.314912687,4.83426,0.02
 01/05  07:00:00,195.202411439,69.2143702138,0.0,0.0,43.513341876,53.238744,3072.41882923,3058.95848267,4.83426,8.62608655615
 01/05  08:00:00,372.568494397,69.2143702138,0.0,0.0,220.879908,53.238744,2676.25228789,2644.82942025,4.83426,26.5886076435
 01/05  09:00:00,462.503962764,69.2143702138,0.0,0.0,220.879908,145.652643033,2460.46201042,2379.45872692,36.25695,44.7463335054
 01/05  10:00:00,461.949694481,69.2143702138,0.0,0.0,220.879908,145.652643033,2458.67342715,2358.79735225,36.25695,63.6191248919
 01/05  11:00:00,455.876617621,69.2143702138,0.0,0.0,220.879908,151.653867033,2427.45556279,2324.47711154,48.3426,54.6358512548
 01/05  12:00:00,450.855597257,69.2143702138,0.0,0.0,220.879908,151.653867033,2380.43480177,2258.85015085,48.3426,73.242050921
 01/05  13:00:00,449.749373586,69.2143702138,0.0,0.0,220.879908,151.653867033,2319.57442483,2206.87495609,48.3426,64.356868744
 01/05  14:00:00,443.730448238,69.2143702138,0.0,0.0,220.879908,145.652643033,2292.93407038,2195.02578758,24.1713,73.7369828038
 01/05  15:00:00,443.667115513,69.2143702138,0.0,0.0,220.879908,145.652643033,2263.84296971,2176.01808439,24.1713,63.6535853203
 01/05  16:00:00,441.759716922,69.2143702138,0.0,0.0,220.879908,137.835547516,2181.64377955,2112.99033133,4.83426,63.8191882247
 01/05  17:00:00,448.812759964,69.2143702138,0.0,0.0,220.879908,133.019064,2053.41123353,2003.4875631,4.83426,45.0894104234
 01/05  18:00:00,369.226297819,69.2143702138,0.0,0.0,220.879908,53.238744,2218.33502648,2159.37934381,4.83426,54.1214226721
 01/05  19:00:00,369.281896527,69.2143702138,0.0,0.0,220.879908,53.238744,2299.98690429,2240.73679851,4.83426,54.4158457797
 01/05  20:00:00,369.58817758,69.2143702138,0.0,0.0,220.879908,53.238744,2147.80348491,2125.53781717,4.83426,17.4314077356
 01/05  21:00:00,369.504479489,69.2143702138,0.0,0.0,220.879908,53.238744,2073.19961553,2050.96450383,4.83426,17.4008516973
 01/05  22:00:00,119.055787534,1.45472702327,0.0,0.0,43.513341876,52.539744,19.0699061698,5.52436664548,4.83426,8.7112795243
 01/05  23:00:00,120.736136622,3.30057099331,0.0,0.0,43.513341876,52.539744,21.6953500855,8.20001986589,4.83426,8.66107021958
 01/05  24:00:00,122.913437552,4.30655096051,0.0,0.0,43.513341876,52.539744,29.6650962725,16.1848665858,4.83426,8.64596968672
 01/06  01:00:00,123.841992333,6.30466890269,0.0,0.0,43.513341876,52.539744,23.8996968065,19.0454368065,4.83426,0.02
 01/06  02:00:00,125.457780947,7.88083612836,0.0,0.0,43.513341876,52.539744,45.6318863721,32.1714501734,4.83426,8.62617619872
 01/06  03:00:00,125.353230821,7.79395438929,0.0,0.0,43.513341876,52.539744,41.1535667656,36.2993067656,4.83426,0.02
 01/06  04:00:00,133.603824509,16.009605074,0.0,0.0,43.513341876,52.539744,53.9949479969,49.1406879969,4.83426,0.02
 01/06  05:00:00,147.744481981,28.0441966477,0.0,0.0,43.513341876,52.539744,69.0319606259,55.5715635253,4.83426,8.62613710061
 01/06  06:00:00,137.353481072,17.9579272836,0.0,0.0,43.513341876,52.539744,70.4823588451,65.6280988451,4.83426,0.02
 01/06  07:00:00,195.810973709,69.2143702138,0.0,0.0,43.513341876,53.238744,2766.29661424,2752.83617336,4.83426,8.62618088009
 01/06  08:00:00,371.537064645,69.2143702138,0.0,0.0,220.879908,53.238744,2316.55303009,2285.12638576,4.83426,26.5923843304
 01/06  09:00:00,461.717425416,69.2143702138,0.0,0.0,220.879908,145.652643033,2059.06304844,1978.0650826,36.25695,44.7410158448
 01/06  10:00:00,461.588362864,69.2143702138,0.0,0.0,220.879908,145.652643033,2012.69887218,1912.81970162,36.25695,63.6222205681
 01/06  11:00:00,455.588468152,69.2143702138,0.0,0.0,220.879908,151.653867033,1963.34553456,1860.36970849,48.3426,54.6332260719
 01/06  12:00:00,450.586448227,69.2143702138,0.0,0.0,220.879908,151.653867033,1917.44222695,1795.85299471,48.3426,73.2466322459
 01/06  13:00:00,449.501856933,69.2143702138,0.0,0.0,220.879908,151.653867033,1881.50046025,1768.80252208,48.3426,64.3553381643
 01/06  14:00:00,443.510407843,69.2143702138,0.0,0.0,220.879908,145.652643033,1875.97346411,1778.06802721,24.1713,73.7341368929
 01/06  15:00:00,443.489750715,69.2143702138,0.0,0.0,220.879908,145.652643033,1853.20575335,1765.38027845,24.1713,63.654174907
 01/06  16:00:00,441.609101617,69.2143702138,0.0,0.0,220.879908,137.835547516,1839.83638748,1771.18299644,4.83426,63.8191310434
 01/06  17:00:00,448.625039261,69.2143702138,0.0,0.0,220.879908,133.019064,1778.9165528,1728.9876661,4.83426,45.0946266993
 01/06  18:00:00,368.954822521,69.2143702138,0.0,0.0,220.879908,53.238744,1915.9825705,1857.02923838,4.83426,54.1190721214
 01/06  19:00:00,368.968542528,69.2143702138,0.0,0.0,220.879908,53.238744,1945.07137055,1885.82360655,4.83426,54.4135040066
 01/06  20:00:00,368.934919263,69.2143702138,0.0,0.0,220.879908,53.238744,1911.6810994,1889.41608002,4.83426,17.4307593847
 01/06  21:00:00,368.928180612,69.2143702138,0.0,0.0,220.879908,53.238744,1918.7716541,1896.53538461,4.83426,17.402009486
 01/06  22:00:00,118.661040601,1.39147802226,0.0,0.0,43.513341876,52.539744,15.8883080716,2.34344117937,4.83426,8.71060689223
 01/06  23:00:00,118.659492111,1.26498002024,0.0,0.0,43.513341876,52.539744,16.3847496629,2.88951573215,4.83426,8.66097393073
 01/06  24:00:00,122.360954229,3.80858868458,0.0,0.0,43.513341876,52.539744,20.4734623819,6.99408355567,4.83426,8.64511882623
 01/07  01:00:00,121.116328574,3.62352445688,0.0,0.0,43.513341876,52.539744,11.9899231829,7.13566318285,4.83426,0.02
 01/07  02:00:00,125.220043857,7.70255243988,0.0,0.0,43.513341876,52.539744,20.2841346712,15.4298746712,4.83426,0.02
 01/07  03:00:00,124.946107843,7.43609530259,0.0,0.0,43.513341876,52.539744,34.9891105924,21.5385811114,4.83426,8.61626948102
 01/07  04:00:00,127.177797946,9.60883786274,0.0,0.0,43.513341876,52.539744,44.2020976789,39.3478376789,4.83426,0.02
 01/07  05:00:00,149.922134613,31.9581897532,0.0,0.0,43.513341876,52.539744,47.9750671939,43.1208071939,4.83426,0.02
 01/07  06:00:00,138.955594013,20.9458958577,0.0,0.0,43.513341876,52.539744,72.0579751579,67.2037151579,4.83426,0.02
 01/07  07:00:00,144.02081442,26.0226216169,0.0,0.0,43.513341876,52.539744,75.4090457964,61.9587012245,4.83426,8.61608457187
 01/07  08:00:00,138.818171415,20.9348643291,0.0,0.0,43.513341876,52.539744,71.6134282389,66.7591682389,4.83426,0.02
 01/07  09:00:00,133.152071536,15.3265785704,0.0,0.0,43.513341876,52.539744,58.8953266444,54.0410666444,4.83426,0.02
 01/07  10:00:00,133.950987413,16.0253834673,0.0,0.0,43.513341876,52.539744,88.8935911709,84.0393311709,4.83426,0.02
 01/07  11:00:00,119.7528794,13.8261067495,0.0,0.0,43.513341876,52.539744,108.116993243,76.996556536,4.83426,26.2861767074
 01/07  12:00:00,133.883768903,32.895280328,0.0,0.0,43.513341876,52.539744,131.008467971,117.496126749,4.83426,8.67808122276
 01/07  13:00:00,114.710968636,14.8146283378,0.0,0.0,43.513341876,52.539744,95.846213623,82.3338830075,4.83426,8.67807061552
 01/07  14:00:00,119.658730776,19.5899913818,0.0,0.0,43.513341876,52.539744,135.424088784,121.922102844,4.83426,8.6677259405
 01/07  15:00:00,126.898253938,26.8908907146,0.0,0.0,43.513341876,52.539744,107.623956805,94.1215957061,4.83426,8.66810109902
 01/07  16:00:00,137.236633923,34.1309323133,0.0,0.0,43.513341876,52.539744,159.611376572,146.108997117,4.83426,8.66811945483
 01/07  17:00:00,136.51140096,18.7554638591,0.0,0.0,43.513341876,52.539744,119.185507408,114.331247408,4.83426,0.02
 01/07  18:00:00,146.986761004,29.0813227132,0.0,0.0,43.513341876,52.539744,169.987084243,165.132824243,4.83426,0.02
 01/07  19:00:00,148.156545344,30.3863834932,0.0,0.0,43.513341876,52.539744,131.241900178,117.791390604,4.83426,8.61624957329
 01/07  20:00:00,153.351686206,34.999201411,0.0,0.0,43.513341876,52.539744,174.686865751,169.832605751,4.83426,0.02
 01/07  21:00:00,149.017434648,30.8317262359,0.0,0.0,43.513341876,52.539744,129.171572325,124.317312325,4.83426,0.02
 01/07  22:00:00,153.813358926,35.4934622052,0.0,0.0,43.513341876,52.539744,272.738120713,232.280818936,4.83426,35.6230417767
 01/07  23:00:00,162.199230181,44.3907709951,0.0,0.0,43.513341876,52.539744,186.303183269,172.853319297,4.83426,8.61560397135
 01/07  24:00:00,161.010013427,41.9056016971,0.0,0.0,43.513341876,52.539744,265.223639134,260.369379134,4.83426,0.02
 01/08  01:00:00,163.884184054,45.9938058681,0.0,0.0,43.513341876,52.539744,192.261720387,187.407460387,4.83426,0.02
 01/08  02:00:00,160.565293866,42.3998624913,0.0,0.0,43.513341876,52.539744,266.416519874,261.562259874,4.83426,0.02
 01/08  03:00:00,163.91000542,45.9938058681,0.0,0.0,43.513341876,52.539744,202.15970142,188.710952527,4.83426,8.61448889243
 01/08  04:00:00,161.748153909,43.5086365701,0.0,0.0,43.513341876,52.539744,279.300893817,274.446633817,4.83426,0.02
 01/08  05:00:00,164.39589354,45.9938058681,0.0,0.0,43.513341876,52.539744,204.443589556,199.589329556,4.83426,0.02
 01/08  06:00:00,163.372631554,44.617410649,0.0,0.0,43.513341876,52.539744,299.134010656,294.279750656,4.83426,0.02
 01/08  07:00:00,168.384826848,49.9239371362,0.0,0.0,43.513341876,52.539744,257.783019729,244.332716804,4.83426,8.616042925
 01/08  08:00:00,152.038547807,33.649922351,0.0,0.0,43.513341876,52.539744,224.337319717,219.483059717,4.83426,0.02
 01/08  09:00:00,154.002207864,35.8901697239,0.0,0.0,43.513341876,52.539744,164.450970634,159.596710634,4.83426,0.02
 01/08  10:00:00,159.311033668,40.9170801089,0.0,0.0,43.513341876,52.539744,247.596946496,234.136513239,4.83426,8.62617325709
 01/08  11:00:00,141.731711994,35.5205783643,0.0,0.0,43.513341876,52.539744,197.157341063,174.791352016,4.83426,17.5317290473
 01/08  12:00:00,137.657713268,36.2370618684,0.0,0.0,43.513341876,52.539744,254.94861543,241.436534854,4.83426,8.67782057683
 01/08  13:00:00,131.249157286,31.0854820489,0.0,0.0,43.513341876,52.539744,185.323925353,171.81158698,4.83426,8.67807837291
 01/08  14:00:00,137.479078496,36.9762445876,0.0,0.0,43.513341876,52.539744,260.852166553,247.339839444,4.83426,8.67806710853
 01/08  15:00:00,136.535634467,36.2597610835,0.0,0.0,43.513341876,52.539744,190.727432323,177.225301909,4.83426,8.66787041431
 01/08  16:00:00,144.924901163,41.411340903,0.0,0.0,43.513341876,52.539744,266.583215187,253.080983378,4.83426,8.66797180875
 01/08  17:00:00,154.145754025,36.1243873958,0.0,0.0,43.513341876,52.539744,242.765727484,229.315223022,4.83426,8.61624446104
 01/08  18:00:00,155.797943327,37.4705053817,0.0,0.0,43.513341876,52.539744,274.423987021,269.569727021,4.83426,0.02
 01/08  19:00:00,159.865388512,41.815144149,0.0,0.0,43.513341876,52.539744,240.27605951,235.42179951,4.83426,0.02
 01/08  20:00:00,165.376038738,46.5965968522,0.0,0.0,43.513341876,52.539744,306.628613952,301.774353952,4.83426,0.02
 01/08  21:00:00,157.798431585,39.341161395,0.0,0.0,43.513341876,52.539744,207.696738542,194.246212487,4.83426,8.6162660551
 01/08  22:00:00,167.169229709,48.2809388242,0.0,0.0,43.513341876,52.539744,434.226808564,393.770289156,4.83426,35.6222594076
 01/08  23:00:00,169.488234667,51.2573745307,0.0,0.0,43.513341876,52.539744,308.416178997,303.561918997,4.83426,0.02
 01/08  24:00:00,169.33654113,49.6704365651,0.0,0.0,43.513341876,52.539744,400.310627118,395.456367118,4.83426,0.02
 01/09  01:00:00,168.206252049,49.9239371362,0.0,0.0,43.513341876,52.539744,303.379512935,289.919117932,4.83426,8.62613500279
 01/09  02:00:00,167.301749391,48.547541917,0.0,0.0,43.513341876,52.539744,395.182142034,390.327882034,4.83426,0.02
 01/09  03:00:00,169.303611489,50.9766508687,0.0,0.0,43.513341876,52.539744,308.877912532,304.023652532,4.83426,0.02
 01/09  04:00:00,168.709277146,49.9511602271,0.0,0.0,43.513341876,52.539744,412.838526595,399.378081317,4.83426,8.62618527781
 01/09  05:00:00,170.081416108,51.3275554462,0.0,0.0,43.513341876,52.539744,310.865307097,306.011047097,4.83426,0.02
 01/09  06:00:00,167.640822041,48.4773610015,0.0,0.0,43.513341876,52.539744,398.506103447,385.045697153,4.83426,8.62614629414
 01/09  07:00:00,195.279317675,69.2143702138,0.0,0.0,43.513341876,53.238744,3395.37863783,3390.52437783,4.83426,0.02
 01/09  08:00:00,372.880600791,69.2143702138,0.0,0.0,220.879908,53.238744,3140.18245522,3099.89996117,4.83426,35.4482340483
 01/09  09:00:00,465.031706329,69.2143702138,0.0,0.0,220.879908,145.652643033,3070.81932747,2989.81772514,36.25695,44.7446523361
 01/09  10:00:00,464.160874618,69.2143702138,0.0,0.0,220.879908,145.652643033,3026.94763797,2936.16786468,36.25695,54.522823283
 01/09  11:00:00,454.698286289,69.2143702138,0.0,0.0,220.879908,151.653867033,2983.98483782,2871.90840795,48.3426,63.7338298667
 01/09  12:00:00,452.164199947,69.2143702138,0.0,0.0,220.879908,151.653867033,2923.17405308,2810.74836311,48.3426,64.0830899689
 01/09  13:00:00,450.718442377,69.2143702138,0.0,0.0,220.879908,151.653867033,2861.675706,2739.77697253,48.3426,73.5561334709
 01/09  14:00:00,444.412594307,69.2143702138,0.0,0.0,220.879908,145.652643033,2799.28270887,2701.3644195,24.1713,73.7469893729
