Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/09  20:00:00,289.951515554,25.382941973,8.78150397146,0.0,41.9242800987,36.8599292233,9.74534629602,0.385346296016,9.34,0.02
 03/09  21:00:00,261.046269632,25.382941973,6.64593995445,0.0,34.9369000822,32.3179380704,9.33725690461,0.0,8.1725,1.16475690461
 03/09  22:00:00,187.444354676,25.382941973,4.33906057292,0.0,13.9747600329,18.6919646116,5.83455438926,0.0,4.67,1.16455438926
 03/09  23:00:00,127.868232096,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  24:00:00,157.025838962,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  01:00:00,134.992606779,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924054035,0.0,2.335,1.16424054035
 03/10  02:00:00,123.665382717,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  03:00:00,121.926528008,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  04:00:00,120.031573226,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925558971,0.0,2.335,1.16425558971
 03/10  05:00:00,143.165975497,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  06:00:00,142.114353991,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  07:00:00,189.404649165,25.382941973,0.512911258677,0.0,13.9747600329,18.6919646116,61.2963835758,56.6063835758,4.67,0.02
 03/10  08:00:00,191.523599267,25.382941973,0.616964254823,0.0,13.9747600329,18.6919646116,80.5109424678,74.6765033215,4.67,1.16443914632
 03/10  09:00:00,262.262059694,25.382941973,2.53679492131,0.0,34.9369000822,32.3179380704,44.7860100707,36.5935100707,8.1725,0.02
 03/10  10:00:00,303.169073199,25.382941973,6.37633657021,0.0,62.886420148,41.4019203762,12.3316501963,0.659416414221,10.5075,1.16473378213
 03/10  11:00:00,302.940082232,25.382941973,7.80585526231,0.0,62.886420148,41.4019203762,11.6722869024,0.0,10.5075,1.16478690245
 03/10  12:00:00,320.76142985,25.382941973,9.67985043159,0.0,62.886420148,41.4019203762,11.6726862344,0.0,10.5075,1.16518623444
 03/10  13:00:00,314.635977505,25.382941973,11.3207518058,0.0,62.886420148,41.4019203762,11.672587608,0.0,10.5075,1.16508760803
 03/10  14:00:00,317.727223644,25.382941973,12.5104216489,0.0,62.886420148,41.4019203762,11.6726663953,0.0,10.5075,1.16516639533
 03/10  15:00:00,311.177025111,25.382941973,13.9128597846,0.0,62.886420148,41.4019203762,11.6725225445,0.0,10.5075,1.1650225445
 03/10  16:00:00,308.172271962,25.382941973,14.9908883377,0.0,62.886420148,41.4019203762,11.6723605376,0.0,10.5075,1.16486053757
 03/10  17:00:00,307.18407789,25.382941973,14.8470960778,0.0,62.886420148,41.4019203762,11.6724613327,0.0,10.5075,1.16496133273
 03/10  18:00:00,302.383240512,25.382941973,13.4154133606,0.0,62.886420148,41.4019203762,11.6723762548,0.0,10.5075,1.16487625481
 03/10  19:00:00,296.995555468,25.382941973,9.30412216205,0.0,41.9242800987,36.8599292233,11.9450463012,1.44019855508,9.34,1.16484774612
 03/10  20:00:00,272.912662396,25.382941973,6.68738490328,0.0,41.9242800987,36.8599292233,10.2176321303,0.857632130333,9.34,0.02
 03/10  21:00:00,243.86724036,25.382941973,4.73018681528,0.0,34.9369000822,32.3179380704,14.6163662288,5.27909556902,8.1725,1.16477065974
 03/10  22:00:00,174.267692326,25.382941973,2.65378919526,0.0,13.9747600329,18.6919646116,5.83453436208,0.0,4.67,1.16453436208
 03/10  23:00:00,121.238336751,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  24:00:00,150.07227794,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/11  01:00:00,120.516816109,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9155554298,0.0,1.75125,1.1643054298
 03/11  02:00:00,107.240730024,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  03:00:00,103.007979589,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  04:00:00,99.1118178916,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553137335,0.0,1.75125,1.16428137335
 03/11  05:00:00,101.52480218,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  06:00:00,97.7774265645,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  07:00:00,128.263283657,25.382941973,0.0,0.0,6.98738001645,14.1499734587,177.079160321,172.412346255,3.5025,1.16431406672
 03/11  08:00:00,126.472281792,25.382941973,0.0,0.0,6.98738001645,14.1499734587,193.144342783,189.621842783,3.5025,0.02
 03/11  09:00:00,186.959884648,25.382941973,0.0505203028266,0.0,20.9621400493,23.2339557645,172.61354068,165.611465782,5.8375,1.16457489793
 03/11  10:00:00,206.393358724,25.382941973,0.693383926126,0.0,41.9242800987,36.8599292233,139.582929142,130.222929142,9.34,0.02
 03/11  11:00:00,235.299798965,25.382941973,1.62058795098,0.0,62.886420148,41.4019203762,106.572322603,94.8999311462,10.5075,1.16489145679
 03/11  12:00:00,269.881110157,25.382941973,2.85209754314,0.0,62.886420148,41.4019203762,72.7980803731,61.1255080878,10.5075,1.16507228526
 03/11  13:00:00,254.936053137,25.382941973,3.78247304708,0.0,62.886420148,41.4019203762,50.3793400864,38.7066694217,10.5075,1.16517066475
 03/11  14:00:00,255.898833138,25.382941973,4.71605912482,0.0,62.886420148,41.4019203762,30.3846752295,18.711924804,10.5075,1.16525042556
 03/11  15:00:00,254.66990504,25.382941973,5.79726128656,0.0,62.886420148,41.4019203762,14.2286129489,2.55623225703,10.5075,1.16488069186
 03/11  16:00:00,250.742147168,25.382941973,6.27713970441,0.0,62.886420148,41.4019203762,11.6724999625,0.0,10.5075,1.16499996253
 03/11  17:00:00,251.408563065,25.382941973,6.54188303103,0.0,62.886420148,41.4019203762,11.6723944972,0.0,10.5075,1.16489449724
 03/11  18:00:00,252.103646249,25.382941973,6.28290610218,0.0,62.886420148,41.4019203762,14.7556310171,3.08315319251,10.5075,1.1649778246
 03/11  19:00:00,241.858417072,25.382941973,3.81716125649,0.0,34.9369000822,32.3179380704,45.6027984556,36.2654797581,8.1725,1.16481869749
 03/11  20:00:00,200.445945229,25.382941973,1.87511059796,0.0,20.9621400493,23.2339557645,64.4853542028,58.6278542028,5.8375,0.02
 03/11  21:00:00,187.831793594,25.382941973,1.2112844775,0.0,20.9621400493,23.2339557645,83.6684139041,76.6662108948,5.8375,1.16470300933
 03/11  22:00:00,140.991390602,25.382941973,0.425040651001,0.0,6.98738001645,14.1499734587,62.1314301735,57.4644372941,3.5025,1.16449287942
 03/11  23:00:00,97.1260530162,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  24:00:00,128.921779365,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91561015305,0.0,1.75125,1.16436015305
 03/12  01:00:00,100.479898174,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  02:00:00,92.1910388989,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  03:00:00,90.8988715044,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  04:00:00,96.6531350084,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9155431649,0.0,1.75125,1.1642931649
 03/12  05:00:00,95.8186685994,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  06:00:00,133.612094743,25.382941973,0.0,0.0,6.98738001645,14.1499734587,197.88872652,194.36622652,3.5025,0.02
 03/12  07:00:00,139.654452605,25.382941973,0.0,0.0,6.98738001645,14.1499734587,214.007400361,209.340586801,3.5025,1.16431356031
 03/12  08:00:00,167.572046471,25.382941973,0.0,0.0,6.98738001645,14.1499734587,183.230331503,179.707831503,3.5025,0.02
 03/12  09:00:00,149.292571091,25.382941973,0.0200082204244,0.0,6.98738001645,14.1499734587,144.887607657,140.22074653,3.5025,1.16436112746
 03/12  10:00:00,192.392744114,25.382941973,0.622286775543,0.0,27.9495200658,27.7759469175,87.3622624512,80.3372624512,7.005,0.02
 03/12  11:00:00,228.571928783,25.382941973,1.3324957661,0.0,27.9495200658,27.7759469175,49.8263819336,41.6567059521,7.005,1.1646759815
 03/12  12:00:00,248.345405649,25.382941973,3.19336019063,0.0,41.9242800987,36.8599292233,19.5141891403,9.00937776829,9.34,1.16481137199
 03/12  13:00:00,251.426316467,25.382941973,3.97161681501,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 03/12  14:00:00,249.844099813,25.382941973,4.89284613504,0.0,41.9242800987,36.8599292233,10.5047026878,0.0,9.34,1.16470268777
 03/12  15:00:00,247.961164678,25.382941973,5.46197148563,0.0,41.9242800987,36.8599292233,10.5047836242,0.0,9.34,1.16478362415
 03/12  16:00:00,249.675955685,25.382941973,5.84387437372,0.0,41.9242800987,36.8599292233,10.5047488854,0.0,9.34,1.16474888543
 03/12  17:00:00,218.761910853,25.382941973,4.73002985276,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 03/12  18:00:00,218.12045886,25.382941973,2.97360020867,0.0,13.9747600329,18.6919646116,6.22522278404,0.390648867343,4.67,1.16457391669
 03/12  19:00:00,209.887872803,25.382941973,2.06157272184,0.0,13.9747600329,18.6919646116,18.2862410669,13.5962410669,4.67,0.02
 03/12  20:00:00,195.646049513,25.382941973,1.45337989766,0.0,13.9747600329,18.6919646116,36.0095622055,30.1750187381,4.67,1.16454346742
 03/12  21:00:00,172.065217553,25.382941973,1.16043493124,0.0,13.9747600329,18.6919646116,16.0079091748,11.3179091748,4.67,0.02
 03/12  22:00:00,111.489719874,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91560446665,0.0,1.75125,1.16435446665
 03/12  23:00:00,141.888191834,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  24:00:00,115.684102463,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/13  01:00:00,108.27255111,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923932341,0.0,2.335,1.16423932341
 03/13  02:00:00,107.260380105,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  03:00:00,107.269611833,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  04:00:00,114.905295264,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923520913,0.0,2.335,1.16423520913
 03/13  05:00:00,113.553762413,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  06:00:00,161.45601588,25.382941973,0.0012499509375,0.0,13.9747600329,18.6919646116,112.164599596,107.474599596,4.67,0.02
 03/13  07:00:00,169.175203552,25.382941973,0.0,0.0,13.9747600329,18.6919646116,137.548419298,131.714059736,4.67,1.1643595618
 03/13  08:00:00,239.844340813,25.382941973,0.736950763859,0.0,34.9369000822,32.3179380704,111.549708879,103.357208879,8.1725,0.02
 03/13  09:00:00,275.530981125,25.382941973,2.1650007788,0.0,62.886420148,41.4019203762,68.4136092659,56.7415050008,10.5075,1.16460426508
 03/13  10:00:00,276.070994271,25.382941973,3.33258557595,0.0,62.886420148,41.4019203762,31.038767762,19.3664005938,10.5075,1.16486716818
 03/13  11:00:00,303.722688006,25.382941973,4.40344415137,0.0,62.886420148,41.4019203762,11.6726263119,0.0,10.5075,1.1651263119
 03/13  12:00:00,293.796819063,25.382941973,5.46495279687,0.0,62.886420148,41.4019203762,11.6725398328,0.0,10.5075,1.16503983285
 03/13  13:00:00,292.628112616,25.382941973,6.72765900401,0.0,62.886420148,41.4019203762,11.6726099842,0.0,10.5075,1.16510998417
 03/13  14:00:00,286.512546323,25.382941973,8.16070920021,0.0,62.886420148,41.4019203762,11.6724266664,0.0,10.5075,1.16492666639
 03/13  15:00:00,282.057120529,25.382941973,9.45331646163,0.0,62.886420148,41.4019203762,11.6724427315,0.0,10.5075,1.16494273152
 03/13  16:00:00,280.525618452,25.382941973,9.80653521391,0.0,62.886420148,41.4019203762,11.6723437937,0.0,10.5075,1.16484379367
 03/13  17:00:00,282.322390243,25.382941973,10.5059234936,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 03/13  18:00:00,277.221249094,25.382941973,9.43624574376,0.0,41.9242800987,36.8599292233,10.5048743942,0.0,9.34,1.16487439418
 03/13  19:00:00,272.352171255,25.382941973,7.51292592256,0.0,41.9242800987,36.8599292233,11.253788933,0.749058625568,9.34,1.16473030746
 03/13  20:00:00,243.148178196,25.382941973,4.3887291211,0.0,34.9369000822,32.3179380704,17.239630922,7.90237283289,8.1725,1.16475808911
 03/13  21:00:00,176.908545946,25.382941973,2.43819237371,0.0,13.9747600329,18.6919646116,4.74047668335,0.050476683355,4.67,0.02
 03/13  22:00:00,120.254749106,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49933897855,0.0,2.335,1.16433897855
 03/13  23:00:00,150.156473742,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  24:00:00,125.221826416,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  01:00:00,113.066602261,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924056231,0.0,2.335,1.16424056231
 03/14  02:00:00,110.299555591,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  03:00:00,108.614116949,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  04:00:00,131.361946969,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  05:00:00,129.445680487,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992261305,0.0,2.335,1.1642261305
 03/14  06:00:00,177.183911588,25.382941973,0.0010719716274,0.0,13.9747600329,18.6919646116,117.064429922,112.374429922,4.67,0.02
 03/14  07:00:00,176.009631753,25.382941973,0.0,0.0,13.9747600329,18.6919646116,146.837937158,142.147937158,4.67,0.02
 03/14  08:00:00,236.167990179,25.382941973,0.611640790111,0.0,34.9369000822,32.3179380704,126.63414626,117.297084826,8.1725,1.16456143396
 03/14  09:00:00,274.396370322,25.382941973,2.3748453128,0.0,62.886420148,41.4019203762,68.7221957885,57.0499860603,10.5075,1.16470972827
 03/14  10:00:00,274.044033772,25.382941973,3.63393893069,0.0,62.886420148,41.4019203762,32.6816707466,22.1541707466,10.5075,0.02
 03/14  11:00:00,300.099671739,25.382941973,3.97884034266,0.0,62.886420148,41.4019203762,17.2137554174,5.54113102676,10.5075,1.16512439061
 03/14  12:00:00,289.959977328,25.382941973,4.39631555928,0.0,62.886420148,41.4019203762,13.1498817914,0.332061656795,10.5075,2.31032013457
 03/14  13:00:00,294.379506726,25.382941973,5.58987128916,0.0,62.886420148,41.4019203762,11.6726455143,0.0,10.5075,1.16514551434
 03/14  14:00:00,289.772585086,25.382941973,6.31791820551,0.0,62.886420148,41.4019203762,11.6724254338,0.0,10.5075,1.1649254338
 03/14  15:00:00,283.572482576,25.382941973,6.84651841026,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 03/14  16:00:00,281.87360467,25.382941973,7.22891581842,0.0,62.886420148,41.4019203762,11.6724413028,0.0,10.5075,1.16494130277
 03/14  17:00:00,279.200661567,25.382941973,7.33631787987,0.0,62.886420148,41.4019203762,11.6723442355,0.0,10.5075,1.16484423547
 03/14  18:00:00,270.966278507,25.382941973,5.92811037797,0.0,41.9242800987,36.8599292233,10.83109667,0.326254118186,9.34,1.16484255181
 03/14  19:00:00,254.167869553,25.382941973,4.4583869612,0.0,41.9242800987,36.8599292233,17.1932777457,6.6886065389,9.34,1.16467120676
 03/14  20:00:00,229.753311597,25.382941973,3.27250892964,0.0,34.9369000822,32.3179380704,32.9124171349,24.7199171349,8.1725,0.02
 03/14  21:00:00,163.933856636,25.382941973,1.43650354503,0.0,13.9747600329,18.6919646116,17.2614894226,11.426906872,4.67,1.16458255051
 03/14  22:00:00,111.181889726,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  23:00:00,141.894126876,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49929384016,0.0,2.335,1.16429384016
 03/14  24:00:00,114.623825866,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  01:00:00,103.930066537,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  02:00:00,101.145880851,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922144528,0.0,2.335,1.16422144528
 03/15  03:00:00,99.1016428534,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  04:00:00,104.084966684,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  05:00:00,102.125721745,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  06:00:00,149.971394492,25.382941973,0.0,0.0,13.9747600329,18.6919646116,181.720541051,175.886279339,4.67,1.16426171206
 03/15  07:00:00,155.538229961,25.382941973,0.0,0.0,13.9747600329,18.6919646116,191.508477919,186.818477919,4.67,0.02
 03/15  08:00:00,227.675595115,25.382941973,0.255791538259,0.0,34.9369000822,32.3179380704,152.68645588,143.349430624,8.1725,1.16452525615
 03/15  09:00:00,265.186851121,25.382941973,1.29835893815,0.0,62.886420148,41.4019203762,99.0552483361,88.5277483361,10.5075,0.02
 03/15  10:00:00,263.980573792,25.382941973,2.31795502756,0.0,62.886420148,41.4019203762,64.1036911413,52.4313948917,10.5075,1.1647962496
 03/15  11:00:00,290.363634697,25.382941973,3.40498753337,0.0,62.886420148,41.4019203762,34.0639062143,22.3912742633,10.5075,1.16513195101
 03/15  12:00:00,273.565083242,25.382941973,4.4751705966,0.0,62.886420148,41.4019203762,15.4710930697,3.79833144204,10.5075,1.16526162764
 03/15  13:00:00,272.702006047,25.382941973,5.71845847105,0.0,62.886420148,41.4019203762,11.6725829111,0.0,10.5075,1.16508291106
 03/15  14:00:00,270.601181153,25.382941973,7.10386520372,0.0,62.886420148,41.4019203762,11.6724683797,0.0,10.5075,1.16496837968
 03/15  15:00:00,266.840329854,25.382941973,7.59960205487,0.0,62.886420148,41.4019203762,11.6723165197,0.0,10.5075,1.16481651967
 03/15  16:00:00,268.364195313,25.382941973,7.70310707711,0.0,62.886420148,41.4019203762,11.6724055538,0.0,10.5075,1.16490555376
 03/15  17:00:00,266.092353375,25.382941973,7.53971019663,0.0,62.886420148,41.4019203762,11.6725139619,0.0,10.5075,1.16501396191
 03/15  18:00:00,259.762591789,25.382941973,6.12352857742,0.0,41.9242800987,36.8599292233,10.8026653706,0.297874669949,9.34,1.16479070066
 03/15  19:00:00,251.570348636,25.382941973,4.74775334029,0.0,41.9242800987,36.8599292233,25.4771037821,16.1171037821,9.34,0.02
 03/15  20:00:00,226.751297944,25.382941973,3.40420788886,0.0,34.9369000822,32.3179380704,45.9564271456,36.619190377,8.1725,1.16473676867
 03/15  21:00:00,162.228843359,25.382941973,1.35794811886,0.0,13.9747600329,18.6919646116,31.402127913,25.5675990948,4.67,1.16452881823
 03/15  22:00:00,107.43678462,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  23:00:00,140.261613031,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  24:00:00,113.485445527,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921383628,0.0,2.335,1.16421383628
 03/16  01:00:00,104.038452337,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  02:00:00,103.002938981,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  03:00:00,103.096199716,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922610913,0.0,2.335,1.16422610913
 03/16  04:00:00,110.049090315,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  05:00:00,110.156160216,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  06:00:00,161.935580609,25.382941973,0.00191296907884,0.0,13.9747600329,18.6919646116,114.778052975,110.088052975,4.67,0.02
 03/16  07:00:00,171.847983577,25.382941973,0.0,0.0,13.9747600329,18.6919646116,138.862738134,133.028333376,4.67,1.16440475857
 03/16  08:00:00,243.708137868,25.382941973,0.813905160422,0.0,34.9369000822,32.3179380704,106.455493041,98.2629930407,8.1725,0.02
 03/16  09:00:00,283.617982505,25.382941973,2.68928544058,0.0,62.886420148,41.4019203762,55.6296356134,43.9574454315,10.5075,1.1646901819
 03/16  10:00:00,285.838796685,25.382941973,3.96631066019,0.0,62.886420148,41.4019203762,22.64354843,10.9713159749,10.5075,1.16473245515
 03/16  11:00:00,309.028276574,25.382941973,4.78003585888,0.0,62.886420148,41.4019203762,11.6726175792,0.0,10.5075,1.1651175792
 03/16  12:00:00,297.992238508,25.382941973,5.1155748598,0.0,62.886420148,41.4019203762,11.6727614398,0.0,10.5075,1.16526143975
 03/16  13:00:00,295.618656737,25.382941973,5.51075389076,0.0,62.886420148,41.4019203762,11.6725781099,0.0,10.5075,1.16507810986
 03/16  14:00:00,291.887515445,25.382941973,6.22264096244,0.0,62.886420148,41.4019203762,11.6724264976,0.0,10.5075,1.16492649759
 03/16  15:00:00,290.750932777,25.382941973,7.24186880219,0.0,62.886420148,41.4019203762,11.6724539759,0.0,10.5075,1.16495397587
 03/16  16:00:00,292.040249304,25.382941973,8.10838217533,0.0,62.886420148,41.4019203762,11.6723475484,0.0,10.5075,1.16484754838
 03/16  17:00:00,289.199701319,25.382941973,7.80042360048,0.0,62.886420148,41.4019203762,11.6724574045,0.0,10.5075,1.16495740445
 03/16  18:00:00,280.829947155,25.382941973,6.26511598622,0.0,41.9242800987,36.8599292233,9.66730925942,0.307309259421,9.34,0.02
 03/16  19:00:00,274.526120194,25.382941973,5.12467259593,0.0,41.9242800987,36.8599292233,10.8071911636,0.302426590958,9.34,1.16476457266
 03/16  20:00:00,252.279827518,25.382941973,3.84042650858,0.0,34.9369000822,32.3179380704,18.4890648196,9.15193218863,8.1725,1.16463263093
 03/16  21:00:00,181.513982922,25.382941973,2.2139935404,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 03/16  22:00:00,123.065664328,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49941310901,0.0,2.335,1.16441310901
 03/16  23:00:00,152.194114981,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  24:00:00,128.151540864,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  01:00:00,116.075514648,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922640143,0.0,2.335,1.16422640143
 03/17  02:00:00,113.147709571,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  03:00:00,110.884235866,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  04:00:00,134.503653373,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992203794,0.0,2.335,1.1642203794
 03/17  05:00:00,132.339513885,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  06:00:00,179.879621742,25.382941973,0.0673172713656,0.0,13.9747600329,18.6919646116,90.3656278013,85.6756278013,4.67,0.02
 03/17  07:00:00,177.5073507,25.382941973,0.0,0.0,13.9747600329,18.6919646116,125.455391238,119.620950225,4.67,1.16444101328
 03/17  08:00:00,234.818049171,25.382941973,0.720327359804,0.0,34.9369000822,32.3179380704,114.142109018,105.949609018,8.1725,0.02
 03/17  09:00:00,265.686245051,25.382941973,2.01925771406,0.0,62.886420148,41.4019203762,81.9512949779,70.2790621838,10.5075,1.16473279414
 03/17  10:00:00,255.667869915,25.382941973,2.94535799407,0.0,62.886420148,41.4019203762,60.8838985929,49.2115661316,10.5075,1.16483246136
 03/17  11:00:00,281.44638222,25.382941973,3.80100255933,0.0,62.886420148,41.4019203762,39.3955512753,27.7229686951,10.5075,1.1650825802
 03/17  12:00:00,266.507266382,25.382941973,4.89636337042,0.0,62.886420148,41.4019203762,19.5560219576,7.88328152789,10.5075,1.16524042967
 03/17  13:00:00,266.391561049,25.382941973,6.17260481842,0.0,62.886420148,41.4019203762,11.6725526179,0.0,10.5075,1.16505261795
 03/17  14:00:00,262.464559644,25.382941973,7.00113552056,0.0,62.886420148,41.4019203762,11.6723641808,0.0,10.5075,1.16486418079
 03/17  15:00:00,260.340977378,25.382941973,8.16277450224,0.0,62.886420148,41.4019203762,11.672373907,0.0,10.5075,1.16487390695
 03/17  16:00:00,261.978112783,25.382941973,9.3128232513,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 03/17  17:00:00,261.60401354,25.382941973,9.83773737993,0.0,62.886420148,41.4019203762,11.6724864439,0.0,10.5075,1.16498644393
 03/17  18:00:00,258.440540695,25.382941973,8.85856911402,0.0,41.9242800987,36.8599292233,10.5047932359,0.0,9.34,1.16479323592
 03/17  19:00:00,238.788885775,25.382941973,5.88654167903,0.0,41.9242800987,36.8599292233,23.8743040239,13.3696598144,9.34,1.16464420955
 03/17  20:00:00,216.189780014,25.382941973,3.66216702973,0.0,34.9369000822,32.3179380704,48.2957530642,38.9585869545,8.1725,1.16466610969
 03/17  21:00:00,154.702478931,25.382941973,1.42914321124,0.0,13.9747600329,18.6919646116,34.1166014639,29.4266014639,4.67,0.02
 03/17  22:00:00,104.332865332,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4993394852,0.0,2.335,1.1643394852
 03/17  23:00:00,136.821169061,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  24:00:00,108.365520366,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/18  01:00:00,95.74433862,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/18  02:00:00,94.4080623055,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9155813261,0.0,1.75125,1.1643313261
 03/18  03:00:00,93.3626696627,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/18  04:00:00,99.0274875409,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/18  05:00:00,97.8300953392,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550536249,0.0,1.75125,1.16425536249
 03/18  06:00:00,134.295042231,25.382941973,0.0,0.0,6.98738001645,14.1499734587,195.727300657,192.204800657,3.5025,0.02
 03/18  07:00:00,139.868713735,25.382941973,0.0,0.0,6.98738001645,14.1499734587,207.154445754,202.487434855,3.5025,1.16451089857
