Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/04  12:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.79227030652,1.79227030652
 01/04  13:00:00,61.0863481201,9.14375392436,0.0,0.0,43.8497967709,8.09279742479,0.858307264547,0.858307264547
 01/04  14:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/04  15:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/04  16:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/04  17:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.21341078015,0.21341078015
 01/04  18:00:00,23.4644058348,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/04  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/04  20:00:00,15.6613418677,0.245517593216,0.0,0.0,5.48122459637,1.0115996781,4.16809002718,4.16809002718
 01/04  21:00:00,16.3328174143,0.916993139798,0.0,0.0,5.48122459637,1.0115996781,15.5675603973,15.5675603973
 01/04  22:00:00,16.7786631306,1.36283885611,0.0,0.0,5.48122459637,1.0115996781,23.8089455665,23.8089455665
 01/04  23:00:00,17.1237692883,1.70794501389,0.0,0.0,5.48122459637,1.0115996781,29.6823234362,29.6823234362
 01/04  24:00:00,17.1281714414,1.71234716694,0.0,0.0,5.48122459637,1.0115996781,30.110156301,30.110156301
 01/05  01:00:00,17.21579397,1.79996969558,0.0,0.0,5.48122459637,1.0115996781,31.4132286614,31.4132286614
 01/05  02:00:00,17.053665261,1.63784098657,0.0,0.0,5.48122459637,1.0115996781,29.0106015475,29.0106015475
 01/05  03:00:00,17.1453598708,1.72953559638,0.0,0.0,5.48122459637,1.0115996781,30.3204269572,30.3204269572
 01/05  04:00:00,17.1395319228,1.72370764833,0.0,0.0,5.48122459637,1.0115996781,30.6008869535,30.6008869535
 01/05  05:00:00,17.3316733607,1.91584908626,0.0,0.0,5.48122459637,1.0115996781,33.6387134058,33.6387134058
 01/05  06:00:00,17.4978770487,2.08205277419,0.0,0.0,5.48122459637,1.0115996781,37.00214059,37.00214059
